Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
01;Østfold;0101;Halden;0002;Hjortsberg;LIBS;Liberalistene;0,24142;5737;0;9;9;;;
01;Østfold;0101;Halden;0002;Hjortsberg;PP;Pensjonistpartiet;0,32189;5737;0;12;12;;;
01;Østfold;0101;Halden;0002;Hjortsberg;BLANKE;Blanke;1,07296;5737;0;40;40;;;
01;Østfold;0101;Halden;0003;Låby;A;Arbeiderpartiet;38,90262;3468;0;787;787;;;
01;Østfold;0101;Halden;0003;Låby;SV;Sosialistisk Venstreparti;4,94315;3468;0;100;100;;;
01;Østfold;0101;Halden;0003;Låby;RØDT;Rødt;2,27385;3468;0;46;46;;;
01;Østfold;0101;Halden;0003;Låby;SP;Senterpartiet;5,98122;3468;0;121;121;;;
01;Østfold;0101;Halden;0003;Låby;KRF;Kristelig Folkeparti;3,85566;3468;0;78;78;;;
01;Østfold;0101;Halden;0003;Låby;MDG;Miljøpartiet De Grønne;2,71873;3468;0;55;55;;;
01;Østfold;0101;Halden;0003;Låby;V;Venstre;2,6693;3468;0;54;54;;;
01;Østfold;0101;Halden;0003;Låby;H;Høyre;21,79931;3468;0;441;441;;;
01;Østfold;0101;Halden;0003;Låby;FRP;Fremskrittspartiet;14,92832;3468;0;302;302;;;
01;Østfold;0101;Halden;0003;Låby;ALLI;Alliansen;0,04943;3468;0;1;1;;;
01;Østfold;0101;Halden;0003;Låby;DEMN;Demokratene i Norge;0;3468;0;0;0;;;
01;Østfold;0101;Halden;0003;Låby;HELSE;Helsepartiet;0,39545;3468;0;8;8;;;
01;Østfold;0101;Halden;0003;Låby;KRISTNE;Partiet De Kristne;0,19773;3468;0;4;4;;;
01;Østfold;0101;Halden;0003;Låby;KYST;Kystpartiet;0;3468;0;0;0;;;
01;Østfold;0101;Halden;0003;Låby;LIBS;Liberalistene;0,64261;3468;0;13;13;;;
01;Østfold;0101;Halden;0003;Låby;PP;Pensjonistpartiet;0,64261;3468;0;13;13;;;
01;Østfold;0101;Halden;0003;Låby;BLANKE;Blanke;0,9392;3468;0;19;19;;;
01;Østfold;0101;Halden;0004;Berg;A;Arbeiderpartiet;24,52069;1566;0;243;243;;;
01;Østfold;0101;Halden;0004;Berg;SV;Sosialistisk Venstreparti;4,54087;1566;0;45;45;;;
01;Østfold;0101;Halden;0004;Berg;RØDT;Rødt;2,01816;1566;0;20;20;;;
01;Østfold;0101;Halden;0004;Berg;SP;Senterpartiet;14,8335;1566;0;147;147;;;
01;Østfold;0101;Halden;0004;Berg;KRF;Kristelig Folkeparti;2,62361;1566;0;26;26;;;
01;Østfold;0101;Halden;0004;Berg;MDG;Miljøpartiet De Grønne;2,21998;1566;0;22;22;;;
01;Østfold;0101;Halden;0004;Berg;V;Venstre;1,81635;1566;0;18;18;;;
01;Østfold;0101;Halden;0004;Berg;H;Høyre;26,33703;1566;0;261;261;;;
01;Østfold;0101;Halden;0004;Berg;FRP;Fremskrittspartiet;19,87891;1566;0;197;197;;;
01;Østfold;0101;Halden;0004;Berg;ALLI;Alliansen;0;1566;0;0;0;;;
01;Østfold;0101;Halden;0004;Berg;DEMN;Demokratene i Norge;0,30272;1566;0;3;3;;;
01;Østfold;0101;Halden;0004;Berg;HELSE;Helsepartiet;0;1566;0;0;0;;;
01;Østfold;0101;Halden;0004;Berg;KRISTNE;Partiet De Kristne;0,20182;1566;0;2;2;;;
01;Østfold;0101;Halden;0004;Berg;KYST;Kystpartiet;0,10091;1566;0;1;1;;;
01;Østfold;0101;Halden;0004;Berg;LIBS;Liberalistene;0,20182;1566;0;2;2;;;
01;Østfold;0101;Halden;0004;Berg;PP;Pensjonistpartiet;0,40363;1566;0;4;4;;;
01;Østfold;0101;Halden;0004;Berg;BLANKE;Blanke;1,51362;1566;0;15;15;;;
01;Østfold;0101;Halden;0005;Tistedal;A;Arbeiderpartiet;33,79052;2726;0;542;542;;;
01;Østfold;0101;Halden;0005;Tistedal;SV;Sosialistisk Venstreparti;4,92519;2726;0;79;79;;;
01;Østfold;0101;Halden;0005;Tistedal;RØDT;Rødt;1,62095;2726;0;26;26;;;
01;Østfold;0101;Halden;0005;Tistedal;SP;Senterpartiet;10,16209;2726;0;163;163;;;
01;Østfold;0101;Halden;0005;Tistedal;KRF;Kristelig Folkeparti;5,3616;2726;0;86;86;;;
01;Østfold;0101;Halden;0005;Tistedal;MDG;Miljøpartiet De Grønne;2,05736;2726;0;33;33;;;
01;Østfold;0101;Halden;0005;Tistedal;V;Venstre;1,93267;2726;0;31;31;;;
01;Østfold;0101;Halden;0005;Tistedal;H;Høyre;18,0798;2726;0;290;290;;;
01;Østfold;0101;Halden;0005;Tistedal;FRP;Fremskrittspartiet;19,70075;2726;0;316;316;;;
01;Østfold;0101;Halden;0005;Tistedal;ALLI;Alliansen;0,06234;2726;0;1;1;;;
01;Østfold;0101;Halden;0005;Tistedal;DEMN;Demokratene i Norge;0,24938;2726;0;4;4;;;
01;Østfold;0101;Halden;0005;Tistedal;HELSE;Helsepartiet;0,74813;2726;0;12;12;;;
01;Østfold;0101;Halden;0005;Tistedal;KRISTNE;Partiet De Kristne;0,43641;2726;0;7;7;;;
01;Østfold;0101;Halden;0005;Tistedal;KYST;Kystpartiet;0,12469;2726;0;2;2;;;
01;Østfold;0101;Halden;0005;Tistedal;LIBS;Liberalistene;0,31172;2726;0;5;5;;;
01;Østfold;0101;Halden;0005;Tistedal;PP;Pensjonistpartiet;0,43641;2726;0;7;7;;;
01;Østfold;0101;Halden;0005;Tistedal;BLANKE;Blanke;1,68329;2726;0;27;27;;;
01;Østfold;0101;Halden;0006;Idd;A;Arbeiderpartiet;34,9433;3789;0;832;832;;;
01;Østfold;0101;Halden;0006;Idd;SV;Sosialistisk Venstreparti;4,74591;3789;0;113;113;;;
01;Østfold;0101;Halden;0006;Idd;RØDT;Rødt;1,72197;3789;0;41;41;;;
01;Østfold;0101;Halden;0006;Idd;SP;Senterpartiet;10,1638;3789;0;242;242;;;
01;Østfold;0101;Halden;0006;Idd;KRF;Kristelig Folkeparti;4,03192;3789;0;96;96;;;
01;Østfold;0101;Halden;0006;Idd;MDG;Miljøpartiet De Grønne;2,39395;3789;0;57;57;;;
01;Østfold;0101;Halden;0006;Idd;V;Venstre;1,13398;3789;0;27;27;;;
01;Østfold;0101;Halden;0006;Idd;H;Høyre;20,2016;3789;0;481;481;;;
01;Østfold;0101;Halden;0006;Idd;FRP;Fremskrittspartiet;18,73163;3789;0;446;446;;;
01;Østfold;0101;Halden;0006;Idd;ALLI;Alliansen;0,042;3789;0;1;1;;;
01;Østfold;0101;Halden;0006;Idd;DEMN;Demokratene i Norge;0,126;3789;0;3;3;;;
01;Østfold;0101;Halden;0006;Idd;HELSE;Helsepartiet;0,46199;3789;0;11;11;;;
01;Østfold;0101;Halden;0006;Idd;KRISTNE;Partiet De Kristne;0,50399;3789;0;12;12;;;
01;Østfold;0101;Halden;0006;Idd;KYST;Kystpartiet;0;3789;0;0;0;;;
01;Østfold;0101;Halden;0006;Idd;LIBS;Liberalistene;0,168;3789;0;4;4;;;
01;Østfold;0101;Halden;0006;Idd;PP;Pensjonistpartiet;0,62999;3789;0;15;15;;;
01;Østfold;0101;Halden;0006;Idd;BLANKE;Blanke;1,13398;3789;0;27;27;;;
01;Østfold;0101;Halden;0007;Prestebakke;A;Arbeiderpartiet;28,16537;607;0;109;109;;;
01;Østfold;0101;Halden;0007;Prestebakke;SV;Sosialistisk Venstreparti;5,94315;607;0;23;23;;;
01;Østfold;0101;Halden;0007;Prestebakke;RØDT;Rødt;1,80879;607;0;7;7;;;
01;Østfold;0101;Halden;0007;Prestebakke;SP;Senterpartiet;26,35659;607;0;102;102;;;
01;Østfold;0101;Halden;0007;Prestebakke;KRF;Kristelig Folkeparti;3,10078;607;0;12;12;;;
01;Østfold;0101;Halden;0007;Prestebakke;MDG;Miljøpartiet De Grønne;0,5168;607;0;2;2;;;
01;Østfold;0101;Halden;0007;Prestebakke;V;Venstre;1,03359;607;0;4;4;;;
01;Østfold;0101;Halden;0007;Prestebakke;H;Høyre;13,43669;607;0;52;52;;;
01;Østfold;0101;Halden;0007;Prestebakke;FRP;Fremskrittspartiet;18,86305;607;0;73;73;;;
01;Østfold;0101;Halden;0007;Prestebakke;ALLI;Alliansen;0;607;0;0;0;;;
01;Østfold;0101;Halden;0007;Prestebakke;DEMN;Demokratene i Norge;0;607;0;0;0;;;
01;Østfold;0101;Halden;0007;Prestebakke;HELSE;Helsepartiet;0;607;0;0;0;;;
01;Østfold;0101;Halden;0007;Prestebakke;KRISTNE;Partiet De Kristne;0,5168;607;0;2;2;;;
01;Østfold;0101;Halden;0007;Prestebakke;KYST;Kystpartiet;0;607;0;0;0;;;
