Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
15;Møre og Romsdal;;;;;SV;SV - Sosialistisk Venstreparti;6,08544;192394;5531;3261;8792;2,16522;0,92598;1;1;
15;Møre og Romsdal;;;;;RØDT;Rødt;3,29813;192394;3239;1526;4765;2,07417;1,55839;0;0;
15;Møre og Romsdal;;;;;SP;Senterpartiet;17,62507;192394;14137;11327;25464;4,81677;-0,24439;2;0;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;5,36214;192394;4528;3219;7747;-0,79537;-0,22244;0;0;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet De Grønne;2,36441;192394;2441;975;3416;0,21494;-2,31445;0;0;
15;Møre og Romsdal;;;;;V;Venstre;2,82815;192394;2383;1703;4086;-0,68866;-0,21682;0;0;
15;Møre og Romsdal;;;;;H;Høyre;16,29336;192394;14199;9341;23540;-7,43243;1,24607;1;0;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;22,30128;192394;18067;14153;32220;-0,0798;5,17279;2;0;
15;Møre og Romsdal;;;;;AAN;Alliansen - Alternativ for Norge;0,08514;192394;65;58;123;0,08514;0,08514;0;0;
15;Møre og Romsdal;;;;;DEMN;Demokratene;1,18912;192394;1157;561;1718;1,10131;1,03376;0;0;
15;Møre og Romsdal;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,05468;192394;43;36;79;0,05468;0,05468;0;0;
15;Møre og Romsdal;;;;;HELSE;Helsepartiet;0,18896;192394;166;107;273;0,18759;-0,2686;0;0;
15;Møre og Romsdal;;;;;INP;Industri- og Næringspartiet;0,73992;192394;717;352;1069;0,73992;0,73992;0;0;
15;Møre og Romsdal;;;;;KRISTNE;Partiet De Kristne;0,56134;192394;476;335;811;0,05227;-0,59536;0;0;
15;Møre og Romsdal;;;;;LIBS;Liberalistene;0,11282;192394;89;74;163;-0,00587;-0,07327;0;0;
15;Møre og Romsdal;;;;;PP;Pensjonistpartiet;0,54403;192394;609;177;786;0,00341;-0,89437;0;0;
15;Møre og Romsdal;;;;;PS;Partiet Sentrum;0,21318;192394;187;121;308;0,21318;0,21318;0;0;
15;Møre og Romsdal;;;;;BLANKE;Blanke;0,59525;192394;418;442;860;0,03062;-0,95412;0;0;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;29,96106;247553;33973;22038;56011;-2,76712;1,21374;3;0;
16;Sør-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;9,01865;247553;11613;5247;16860;1,36427;0,86437;1;0;
16;Sør-Trøndelag;;;;;RØDT;Rødt;5,57059;247553;6997;3417;10414;2,65793;0,56842;1;1;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;15,13164;247553;14095;14193;28288;4,15682;-0,95491;2;0;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,23701;247553;2533;1649;4182;-0,50221;-0,18274;0;0;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;4,6928;247553;6500;2273;8773;0,8145;-3,39705;0;0;
16;Sør-Trøndelag;;;;;V;Venstre;4,26968;247553;4805;3177;7982;0,23154;0,8139;0;0;
16;Sør-Trøndelag;;;;;H;Høyre;16,51225;247553;18771;12098;30869;-4,15858;-0,62692;2;0;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;8,65651;247553;8717;7466;16183;-2,9936;3,27412;1;0;
16;Sør-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,1118;247553;139;70;209;0,1118;0,1118;0;0;
16;Sør-Trøndelag;;;;;DEMN;Demokratene;0,89598;247553;1037;638;1675;0,80246;0,63378;0;0;
16;Sør-Trøndelag;;;;;HELSE;Helsepartiet;0,17064;247553;192;127;319;-0,04957;-0,32633;0;0;
16;Sør-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,34502;247553;394;251;645;0,34502;0,34502;0;0;
16;Sør-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,15887;247553;170;127;297;0,03545;-0,12948;0;0;
16;Sør-Trøndelag;;;;;LIBS;Liberalistene;0,12624;247553;139;97;236;-0,07602;-0,1181;0;0;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0,03263;247553;33;28;61;0,03263;0,03263;0;0;
16;Sør-Trøndelag;;;;;PIR;Piratpartiet;0,10645;247553;99;100;199;-0,08983;-0,16277;0;0;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;1,77324;247553;2506;809;3315;0,08556;-2,18843;0;0;
16;Sør-Trøndelag;;;;;PS;Partiet Sentrum;0,22894;247553;250;178;428;0,22894;0,22894;0;0;
16;Sør-Trøndelag;;;;;BLANKE;Blanke;0,60445;247553;610;520;1130;-0,03713;-0,82902;0;0;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;33,71966;100638;14646;10404;25050;-0,38836;0,97479;2;0;
17;Nord-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;5,46245;100638;2549;1509;4058;0,459;0,30186;0;0;
17;Nord-Trøndelag;;;;;RØDT;Rødt;3,89425;100638;1825;1068;2893;2,22497;0,79247;1;1;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;29,07698;100638;10388;11213;21601;4,25206;-5,38064;2;0;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,26009;100638;1010;669;1679;-0,1785;-0,29947;0;0;
17;Nord-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;1,74454;100638;919;377;1296;-0,06275;-1,68895;0;0;
17;Nord-Trøndelag;;;;;V;Venstre;1,95722;100638;807;647;1454;-0,26409;0,00207;0;0;
17;Nord-Trøndelag;;;;;H;Høyre;10,62607;100638;4569;3325;7894;-4,03193;1,41642;0;0;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;8,06984;100638;3087;2908;5995;-3,45219;3,25849;0;0;
17;Nord-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,09961;100638;42;32;74;0,09961;0,09961;0;0;
17;Nord-Trøndelag;;;;;DEMN;Demokratene;0,99073;100638;463;273;736;0,863;0,72759;0;0;
17;Nord-Trøndelag;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,03096;100638;14;9;23;0,03096;0,03096;0;0;
17;Nord-Trøndelag;;;;;HELSE;Helsepartiet;0,18711;100638;71;68;139;-0,1858;-0,10473;0;0;
17;Nord-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,47113;100638;203;147;350;0,47113;0,47113;0;0;
17;Nord-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,23018;100638;112;59;171;0,02171;-0,08558;0;0;
17;Nord-Trøndelag;;;;;LIBS;Liberalistene;0,07942;100638;29;30;59;-0,02629;-0,08962;0;0;
17;Nord-Trøndelag;;;;;PIR;Piratpartiet;0,06865;100638;24;27;51;-0,07376;-0,11156;0;0;
17;Nord-Trøndelag;;;;;PP;Pensjonistpartiet;0,86015;100638;455;184;639;0,27289;-0,48581;0;0;
17;Nord-Trøndelag;;;;;PS;Partiet Sentrum;0,17095;100638;82;45;127;0,17095;0,17095;0;0;
17;Nord-Trøndelag;;;;;BLANKE;Blanke;0,48459;100638;184;176;360;-0,07037;-0,90921;0;0;
18;Nordland;;;;;A;Arbeiderpartiet;28,96017;182075;21059;16562;37621;2,99042;2,22745;3;0;
18;Nordland;;;;;SV;SV - Sosialistisk Venstreparti;6,9481;182075;5262;3764;9026;-0,0802;0,71644;1;1;
18;Nordland;;;;;RØDT;Rødt;5,37004;182075;4270;2706;6976;2,46696;-0,14164;0;0;
18;Nordland;;;;;SP;Senterpartiet;21,35313;182075;13843;13896;27739;2,59205;-3,95378;2;0;
18;Nordland;;;;;KRF;Kristelig Folkeparti;1,95988;182075;1310;1236;2546;-0,45598;-0,55675;0;0;
18;Nordland;;;;;MDG;Miljøpartiet De Grønne;2,20082;182075;1783;1076;2859;0,02146;-1,95299;0;0;
18;Nordland;;;;;V;Venstre;2,3594;182075;1651;1414;3065;-0,24656;-0,25631;0;0;
18;Nordland;;;;;H;Høyre;15,37881;182075;11013;8965;19978;-4,72567;-0,44945;2;0;
18;Nordland;;;;;FRP;Fremskrittspartiet;12,28581;182075;7904;8056;15960;-4,13351;2,65995;1;0;
18;Nordland;;;;;AAN;Alliansen - Alternativ for Norge;0,07544;182075;54;44;98;0,07544;0,07544;0;0;
18;Nordland;;;;;DEMN;Demokratene;1,36021;182075;1026;741;1767;1,22326;1,36021;0;0;
18;Nordland;;;;;HELSE;Helsepartiet;0,25634;182075;161;172;333;-0,20094;0,25634;0;0;
18;Nordland;;;;;INP;Industri- og Næringspartiet;0,43185;182075;312;249;561;0,43185;0,43185;0;0;
18;Nordland;;;;;KRISTNE;Partiet De Kristne;0,23632;182075;187;120;307;0,02527;-0,19491;0;0;
18;Nordland;;;;;LIBS;Liberalistene;0,13009;182075;74;95;169;-0,06973;-0,11336;0;0;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;0,02925;182075;17;21;38;-0,01416;-0,06417;0;0;
18;Nordland;;;;;PIR;Piratpartiet;0,09468;182075;55;68;123;-0,06098;0,09468;0;0;
18;Nordland;;;;;PP;Pensjonistpartiet;0,41415;182075;325;213;538;0,41415;-0,29451;0;0;
18;Nordland;;;;;PS;Partiet Sentrum;0,1555;182075;117;85;202;0,1555;0,1555;0;0;
18;Nordland;;;;;BLANKE;Blanke;0,63354;182075;340;483;823;-0,09392;-1,4462;0;0;
19;Troms Romsa;;;;;A;Arbeiderpartiet;27,23518;124771;12180;12287;24467;3,20751;4,25461;2;0;
19;Troms Romsa;;;;;SV;SV - Sosialistisk Venstreparti;10,68057;124771;5517;4078;9595;0,56418;1,09807;1;1;
19;Troms Romsa;;;;;RØDT;Rødt;4,75311;124771;2387;1883;4270;2,46805;0,5108;0;0;
19;Troms Romsa;;;;;SP;Senterpartiet;19,1627;124771;7677;9538;17215;4,18521;-4,97259;1;0;
19;Troms Romsa;;;;;KRF;Kristelig Folkeparti;2,22294;124771;849;1148;1997;-0,42118;-1,10775;0;0;
19;Troms Romsa;;;;;MDG;Miljøpartiet De Grønne;2,89305;124771;1606;993;2599;0,05128;-2,53435;0;0;
19;Troms Romsa;;;;;V;Venstre;2,41663;124771;1100;1071;2171;-0,51958;0,01737;0;0;
19;Troms Romsa;;;;;H;Høyre;13,54468;124771;6417;5751;12168;-6,99886;-1,3952;1;0;
19;Troms Romsa;;;;;FRP;Fremskrittspartiet;14,11461;124771;5658;7022;12680;-4,11752;3,25981;1;0;
19;Troms Romsa;;;;;AAN;Alliansen - Alternativ for Norge;0,07903;124771;38;33;71;0,07903;0,07903;0;0;
19;Troms Romsa;;;;;DEMN;Demokratene;1,48938;124771;756;582;1338;1,35871;1,48938;0;0;
19;Troms Romsa;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,14026;124771;43;83;126;0,14026;0,14026;0;0;
19;Troms Romsa;;;;;HELSE;Helsepartiet;0,24489;124771;101;119;220;-0,07245;0,24489;0;0;
19;Troms Romsa;;;;;INP;Industri- og Næringspartiet;0,33951;124771;155;150;305;0,33951;0,33951;0;0;
19;Troms Romsa;;;;;KRISTNE;Partiet De Kristne;0,20259;124771;101;81;182;0,0269;-0,15941;0;0;
19;Troms Romsa;;;;;LIBS;Liberalistene;0,20259;124771;80;102;182;-0,12683;-0,3021;0;0;
19;Troms Romsa;;;;;PIR;Piratpartiet;0,08905;124771;31;49;80;0,08905;0,08905;0;0;
19;Troms Romsa;;;;;PS;Partiet Sentrum;0,18923;124771;76;94;170;0,18923;0,18923;0;0;
19;Troms Romsa;;;;;BLANKE;Blanke;0,85044;124771;301;463;764;0,05984;-1,66244;0;0;
20;Finnmark Finnmárku;;;;;A;Arbeiderpartiet;31,61384;54608;6946;4974;11920;-0,22406;2,2046;2;0;
20;Finnmark Finnmárku;;;;;SV;SV - Sosialistisk Venstreparti;5,92494;54608;1361;873;2234;-3,00185;-7,63702;0;0;
20;Finnmark Finnmárku;;;;;RØDT;Rødt;4,90386;54608;1187;662;1849;3,34106;1,61815;0;0;
20;Finnmark Finnmárku;;;;;SP;Senterpartiet;18,32648;54608;3786;3124;6910;3,51765;-5,78708;1;0;
20;Finnmark Finnmárku;;;;;KRF;Kristelig Folkeparti;1,64434;54608;349;271;620;-0,46004;-0,45129;0;0;
20;Finnmark Finnmárku;;;;;MDG;Miljøpartiet De Grønne;2,21191;54608;607;227;834;0,02938;-1,22983;0;0;
20;Finnmark Finnmárku;;;;;V;Venstre;1,36852;54608;301;215;516;-3,00731;-1,53478;0;0;
20;Finnmark Finnmárku;;;;;H;Høyre;6,7869;54608;1539;1020;2559;-7,32406;-2,69088;0;0;
20;Finnmark Finnmárku;;;;;FRP;Fremskrittspartiet;10,90041;54608;2179;1931;4110;-7,25226;2,91253;1;1;
20;Finnmark Finnmárku;;;;;AAN;Alliansen - Alternativ for Norge;0,1273;54608;29;19;48;0,1273;0,1273;0;0;
20;Finnmark Finnmárku;;;;;DEMN;Demokratene;1,72126;54608;394;255;649;1,53534;1,72126;0;0;
20;Finnmark Finnmárku;;;;;HELSE;Helsepartiet;0,28909;54608;70;39;109;-0,06389;0,28909;0;0;
20;Finnmark Finnmárku;;;;;INP;Industri- og Næringspartiet;0,46943;54608;117;60;177;0,46943;0,46943;0;0;
20;Finnmark Finnmárku;;;;;KRISTNE;Partiet De Kristne;0,35539;54608;67;67;134;0,00241;-0,07597;0;0;
20;Finnmark Finnmárku;;;;;LIBS;Liberalistene;0,17239;54608;41;24;65;-0,03778;-0,17025;0;0;
20;Finnmark Finnmárku;;;;;PS;Partiet Sentrum;0,16709;54608;38;25;63;0,16709;0,16709;0;0;
20;Finnmark Finnmárku;;;;;BLANKE;Blanke;0,76913;54608;147;143;290;-0,1928;-2,82863;0;0;
20;Finnmark Finnmárku;;;;;PF;Pasientfokus;13,01684;54608;3506;1402;4908;13,01684;13,01684;1;0;
